delivery_id,order_id,delivery_status,delivery_time,rider_id
978,944,Delivered,08:40:38,1137
979,945,Delivered,23:32:05,1090
980,946,Delivered,04:27:17,1050
981,947,Delivered,15:42:45,1077
982,948,Delivered,13:01:00,1049
983,949,Delivered,14:20:35,1052
984,950,Delivered,20:46:21,1072
985,951,Delivered,12:51:26,1069
986,952,Delivered,21:45:43,1118
987,953,Delivered,21:27:43,1147
988,954,Delivered,22:18:50,1006
989,955,Delivered,11:59:53,1092
990,956,Delivered,18:44:19,1115
991,957,On the way,07:52:06,1069
992,959,Delivered,19:54:57,1080
993,960,Delivered,14:45:21,1017
994,961,Delivered,02:50:12,1039
995,964,Delivered,22:39:48,1036
996,966,Delivered,09:11:48,1003
997,967,Delivered,01:47:51,1131
998,968,Delivered,08:48:53,1088
999,969,Delivered,14:51:41,1003
1000,970,Delivered,22:37:23,1076
1001,971,Delivered,08:48:11,1149
1002,972,Delivered,02:59:28,1113
1003,973,Delivered,14:39:43,1009
1004,974,Delivered,10:51:03,1125
1005,975,Delivered,13:28:44,1080
1006,976,Delivered,04:56:58,1063
1007,977,Delivered,11:34:01,1085
1008,978,Delivered,01:20:00,1105
1009,979,Delivered,13:53:46,1070
1010,980,On the way,07:54:03,1127
1011,981,Delivered,04:59:32,1071
1012,983,On the way,00:14:19,1148
1013,984,Delivered,16:37:02,1006
1014,986,Delivered,10:14:36,1125
1015,987,Delivered,03:51:38,1024
1016,988,Delivered,04:24:55,1040
1017,989,Delivered,01:33:10,1146
1018,990,Delivered,00:20:39,1080
1019,991,Delivered,09:18:12,1035
1020,992,Delivered,19:33:59,1150
1021,993,Delivered,17:38:35,1094
1022,994,Delivered,15:00:12,1084
1023,995,Delivered,23:55:38,1137
1024,996,Delivered,21:56:46,1135
1025,997,Delivered,21:30:23,1122
1026,998,Delivered,10:07:29,1048
1027,1001,Delivered,13:20:21,1136
1028,1002,Delivered,23:41:48,1109
1029,1003,On the way,18:01:31,1051
1030,1004,Delivered,15:08:05,1081
1031,1005,Delivered,04:06:49,1124
1032,1007,Delivered,19:27:44,1005
1033,1008,Delivered,15:52:39,1118
1034,1009,Delivered,20:47:43,1048
1035,1011,Delivered,09:31:15,1030
1036,1012,Delivered,18:55:50,1123
1037,1013,Delivered,19:51:09,1137
1038,1014,On the way,08:48:48,1056
1039,1016,Delivered,21:15:54,1107
1040,1017,Delivered,08:13:38,1061
1041,1018,Delivered,07:41:27,1038
1042,1019,Delivered,14:15:34,1051
1043,1023,Delivered,18:20:30,1005
1044,1025,Delivered,06:11:21,1024
1045,1026,Delivered,23:02:47,1077
1046,1027,Delivered,00:58:02,1113
1047,1028,Delivered,00:34:59,1017
1048,1031,Delivered,01:27:51,1131
1049,1032,Delivered,00:36:48,1031
1050,1033,Delivered,09:32:52,1094
1051,1034,On the way,14:55:36,1111
1052,1035,Delivered,21:07:28,1051
1053,1036,Delivered,16:05:46,1091
1054,1037,Delivered,01:32:15,1088
1055,1039,Delivered,19:06:38,1020
1056,1040,Delivered,13:41:28,1011
1057,1041,Delivered,00:00:44,1132
1058,1042,Delivered,09:06:11,1050
1059,1043,On the way,01:31:54,1132
1060,1044,Delivered,11:38:30,1066
1061,1047,Delivered,18:21:00,1077
1062,1048,Delivered,09:59:31,1114
1063,1049,Delivered,01:03:18,1009
1064,1050,On the way,09:06:02,1112
1065,1051,Delivered,21:31:38,1119
1066,1052,Delivered,05:13:36,1027
1067,1053,Delivered,21:36:42,1111
1068,1054,Delivered,05:42:21,1048
1069,1055,Delivered,18:36:18,1076
1070,1056,Delivered,18:52:22,1073
1071,1057,On the way,22:48:58,1008
1072,1058,On the way,08:10:22,1110
1073,1059,Delivered,04:19:01,1008
1074,1060,Delivered,00:01:20,1118
1075,1061,Delivered,13:13:29,1089
1076,1062,On the way,21:35:11,1047
1077,1063,Delivered,05:47:41,1015
1078,1065,Delivered,01:59:27,1061
1079,1066,Delivered,14:07:44,1121
1080,1067,Delivered,15:13:07,1006
1081,1069,Delivered,13:42:23,1138
1082,1070,Delivered,00:58:31,1057
1083,1071,Delivered,08:45:27,1026
1084,1072,Delivered,05:29:41,1129
1085,1073,Delivered,19:26:28,1079
1086,1074,Delivered,23:09:10,1064
1087,1075,Delivered,07:13:13,1073
1088,1076,Delivered,06:34:33,1033
1089,1077,Delivered,07:34:56,1058
1090,1078,Delivered,08:13:09,1113
1091,1079,Delivered,22:15:57,1035
1092,1080,Delivered,11:19:41,1015
1093,1082,Delivered,18:30:25,1089
1094,1083,Delivered,15:40:48,1036
1095,1084,Delivered,11:03:57,1055
1096,1085,Delivered,04:44:49,1102
1097,1086,Delivered,16:40:26,1010
1098,1087,Delivered,18:10:39,1026
1099,1090,Delivered,14:29:50,1091
1100,1092,Delivered,20:56:26,1077
1101,1093,Delivered,09:51:18,1025
1102,1095,Delivered,19:58:44,1080
1103,1096,Delivered,07:31:45,1141
1104,1097,Delivered,16:48:42,1139
1105,1098,Delivered,20:10:10,1071
1106,1099,Delivered,18:02:14,1124
1107,1101,Delivered,11:04:08,1145
1108,1102,Delivered,22:00:42,1081
1109,1103,Delivered,21:58:07,1093
1110,1104,Delivered,03:34:52,1092
1111,1106,Delivered,16:02:53,1047
1112,1107,Delivered,08:47:39,1122
1113,1108,Delivered,02:19:07,1006
1114,1110,Delivered,00:55:44,1013
1115,1111,Delivered,13:04:03,1051
1116,1112,On the way,12:34:55,1007
1117,1113,Delivered,13:43:18,1019
1118,1114,Delivered,13:12:02,1120
1119,1115,Delivered,15:51:06,1134
1120,1116,Delivered,19:46:09,1015
1121,1117,Delivered,11:17:56,1032
1122,1118,Delivered,08:58:17,1093
1123,1120,Delivered,01:45:35,1098
1124,1121,Delivered,23:18:30,1118
1125,1122,Delivered,18:25:46,1076
1126,1123,Delivered,15:50:11,1150
1127,1124,Delivered,18:46:29,1038
1128,1125,Delivered,12:44:23,1021
1129,1126,Delivered,00:23:02,1041
1130,1127,Delivered,12:40:45,1027
1131,1128,Delivered,19:32:26,1114
1132,1129,Delivered,15:43:01,1028
1133,1130,Delivered,04:42:47,1100
1134,1131,Delivered,01:19:52,1068
1135,1132,Delivered,07:39:22,1117
1136,1133,Delivered,21:56:31,1140
1137,1134,Delivered,08:40:28,1120
1138,1136,Delivered,01:07:16,1061
1139,1137,Delivered,15:36:51,1127
1140,1138,Delivered,07:04:26,1052
1141,1139,Delivered,06:13:24,1064
1142,1140,Delivered,18:21:12,1080
1143,1142,Delivered,14:06:14,1052
1144,1143,On the way,23:17:48,1061
1145,1146,Delivered,19:42:26,1009
1146,1147,Delivered,04:46:36,1057
1147,1149,Delivered,10:42:57,1036
1148,1150,Delivered,14:56:45,1021
1149,1151,Delivered,03:06:51,1106
1150,1152,Delivered,17:33:13,1105
1151,1154,Delivered,20:07:22,1003
1152,1155,Delivered,10:41:23,1096
1153,1156,Delivered,21:44:52,1100
1154,1157,Delivered,22:00:36,1110
1155,1158,Delivered,23:35:38,1141
1156,1159,Delivered,08:53:40,1124
1157,1160,Delivered,10:53:51,1020
1158,1162,Delivered,09:38:00,1124
1159,1164,Delivered,01:06:22,1031
1160,1165,Delivered,13:44:13,1139
1161,1166,Delivered,12:36:07,1002
1162,1167,Delivered,04:16:22,1097
1163,1168,Delivered,23:09:38,1112
1164,1169,Delivered,06:17:36,1077
1165,1171,Delivered,17:24:05,1028
1166,1172,Delivered,02:45:26,1100
1167,1173,Delivered,15:21:00,1130
1168,1174,Delivered,07:45:38,1098
1169,1175,Delivered,18:39:30,1072
1170,1176,Delivered,03:02:35,1072
1171,1177,Delivered,10:49:10,1007
1172,1178,Delivered,16:46:31,1132
1173,1179,Delivered,10:27:47,1081
1174,1180,Delivered,19:28:24,1069
1175,1181,Delivered,16:53:35,1041
1176,1183,Delivered,12:29:53,1104
1177,1184,Delivered,13:20:14,1001
1178,1185,Delivered,17:02:33,1022
1179,1186,Delivered,02:15:46,1095
1180,1188,On the way,15:23:02,1021
1181,1189,On the way,17:48:24,1060
1182,1190,Delivered,17:24:37,1008
1183,1191,Delivered,18:19:01,1070
1184,1192,Delivered,00:14:54,1116
1185,1193,Delivered,05:11:27,1089
1186,1194,Delivered,10:05:03,1138
1187,1195,Delivered,22:30:37,1044
1188,1196,Delivered,10:14:30,1101
1189,1197,Delivered,23:52:50,1040
1190,1198,Delivered,11:26:19,1125
1191,1199,On the way,18:21:14,1091
1192,1201,Delivered,23:08:32,1025
1193,1202,Delivered,12:17:45,1036
1194,1203,Delivered,18:18:06,1116
1195,1204,Delivered,10:33:10,1107
1196,1205,Delivered,01:32:12,1125
1197,1206,Delivered,18:49:46,1042
1198,1207,Delivered,15:44:05,1094
1199,1209,Delivered,04:09:16,1099
1200,1210,Delivered,21:21:26,1126
1201,1211,Delivered,19:47:04,1100
1202,1212,Delivered,13:24:41,1052
1203,1213,Delivered,07:58:55,1089
1204,1214,Delivered,12:59:34,1015
1205,1215,Delivered,10:57:34,1011
1206,1216,Delivered,06:19:22,1060
1207,1217,Delivered,01:47:36,1117
1208,1218,Delivered,10:04:45,1125
1209,1219,Delivered,10:44:39,1026
1210,1220,Delivered,00:35:32,1089
1211,1221,Delivered,02:36:43,1067
1212,1222,Delivered,13:55:31,1021
1213,1223,Delivered,05:10:32,1068
1214,1224,Delivered,00:31:23,1082
1215,1225,Delivered,11:33:56,1137
1216,1226,Delivered,07:35:55,1079
1217,1227,Delivered,19:06:28,1131
1218,1228,Delivered,17:10:27,1139
1219,1229,Delivered,05:23:21,1111
1220,1231,Delivered,05:24:55,1027
1221,1232,Delivered,00:31:51,1049
1222,1233,Delivered,18:27:10,1024
1223,1234,Delivered,08:38:54,1141
1224,1236,Delivered,17:47:30,1046
1225,1237,Delivered,07:20:55,1138
1226,1238,Delivered,23:28:34,1040
1227,1239,Delivered,18:46:05,1063
1228,1241,Delivered,19:51:42,1086
1229,1242,Delivered,16:39:07,1055
1230,1244,On the way,16:07:24,1007
1231,1245,Delivered,10:43:45,1082
1232,1247,Delivered,15:10:00,1088
1233,1248,Delivered,13:30:39,1056
1234,1250,Delivered,02:49:38,1109
1235,1252,Delivered,09:21:10,1147
1236,1253,Delivered,08:45:42,1007
1237,1254,Delivered,11:20:33,1057
1238,1255,Delivered,02:22:09,1081
1239,1256,Delivered,05:26:40,1040
1240,1257,Delivered,09:48:02,1008
1241,1259,Delivered,04:58:41,1142
1242,1260,Delivered,03:52:05,1087
1243,1262,Delivered,08:11:57,1092
1244,1263,Delivered,17:29:55,1108
1245,1264,Delivered,22:29:14,1120
1246,1265,On the way,10:25:14,1043
1247,1266,Delivered,18:38:05,1146
1248,1267,Delivered,20:00:14,1141
1249,1269,On the way,04:01:11,1086
1250,1270,Delivered,17:23:11,1145
1251,1271,Delivered,23:38:30,1056
1252,1272,Delivered,06:38:08,1112
1253,1273,Delivered,20:23:36,1023
1254,1274,Delivered,23:18:38,1090
1255,1275,Delivered,22:12:31,1006
1256,1276,Delivered,01:18:56,1141
1257,1277,Delivered,08:05:57,1020
1258,1280,Delivered,14:09:29,1004
1259,1281,Delivered,09:12:19,1086
1260,1282,Delivered,13:22:55,1041
1261,1283,Delivered,14:11:41,1112
1262,1284,Delivered,00:12:30,1114
1263,1285,Delivered,14:42:03,1080
1264,1286,Delivered,08:01:06,1121
1265,1287,Delivered,04:37:50,1041
1266,1289,On the way,18:58:15,1048
1267,1290,Delivered,10:53:39,1106
1268,1291,Delivered,04:42:46,1010
1269,1292,Delivered,04:01:50,1120
1270,1293,Delivered,17:31:17,1048
1271,1294,Delivered,16:39:15,1082
1272,1295,Delivered,08:03:40,1055
1273,1296,Delivered,10:32:45,1101
1274,1297,Delivered,08:06:40,1121
1275,1298,Delivered,19:43:11,1102
1276,1299,Delivered,03:32:08,1130
1277,1300,Delivered,16:52:04,1093
1278,1301,Delivered,20:01:08,1004
1279,1302,Delivered,09:06:53,1070
1280,1303,Delivered,12:26:24,1107
1281,1304,Delivered,06:53:57,1003
1282,1305,Delivered,03:54:22,1044
1283,1306,Delivered,03:05:34,1105
1284,1308,Delivered,10:55:42,1054
1285,1309,Delivered,14:03:09,1009
1286,1311,Delivered,00:25:19,1038
1287,1312,Delivered,10:06:32,1127
1288,1313,Delivered,02:35:53,1142
1289,1314,Delivered,14:45:25,1053
1290,1315,Delivered,02:35:59,1099
1291,1316,Delivered,17:36:30,1013
1292,1317,Delivered,16:03:46,1036
1293,1319,Delivered,05:44:56,1133
1294,1320,Delivered,12:35:24,1018
1295,1321,Delivered,05:55:32,1014
1296,1322,Delivered,04:59:01,1066
1297,1323,Delivered,18:13:54,1042
1298,1324,Delivered,11:51:28,1049
1299,1325,Delivered,12:52:18,1044
1300,1326,Delivered,03:26:49,1007
1301,1328,Delivered,15:13:19,1029
1302,1329,Delivered,20:33:17,1121
1303,1330,Delivered,20:32:27,1048
1304,1331,Delivered,03:24:32,1015
1305,1332,Delivered,21:00:07,1040
1306,1333,Delivered,18:47:28,1139
1307,1335,Delivered,06:30:05,1109
1308,1336,Delivered,01:39:50,1067
1309,1337,Delivered,01:07:36,1078
1310,1338,Delivered,18:42:46,1018
1311,1340,Delivered,09:43:05,1134
1312,1341,Delivered,22:41:36,1005
1313,1342,Delivered,20:03:51,1002
1314,1344,Delivered,11:43:03,1137
1315,1345,Delivered,15:42:59,1121
1316,1346,Delivered,19:36:20,1037
1317,1347,Delivered,07:02:27,1092
1318,1348,Delivered,04:39:22,1006
1319,1349,Delivered,11:58:44,1111
1320,1350,Delivered,04:10:38,1123
1321,1351,Delivered,10:35:48,1074
1322,1352,Delivered,22:12:00,1128
1323,1353,Delivered,12:06:57,1060
1324,1355,Delivered,22:21:40,1144
1325,1356,Delivered,08:39:30,1073
1326,1357,On the way,10:18:00,1131
1327,1358,Delivered,13:16:59,1022
1328,1359,Delivered,05:46:48,1106
1329,1360,Delivered,09:39:48,1076
1330,1361,Delivered,06:15:56,1007
1331,1362,Delivered,11:25:02,1111
1332,1363,Delivered,04:00:34,1055
1333,1364,Delivered,16:24:26,1050
1334,1366,Delivered,10:43:56,1045
1335,1367,Delivered,01:46:16,1073
1336,1368,Delivered,02:56:57,1006
1337,1371,Delivered,08:35:45,1056
1338,1372,Delivered,14:14:55,1150
1339,1373,Delivered,16:43:59,1004
1340,1374,Delivered,13:12:05,1104
1341,1375,Delivered,17:05:45,1089
1342,1376,Delivered,23:22:21,1017
1343,1377,Delivered,18:25:41,1016
1344,1378,Delivered,05:28:30,1131
1345,1380,Delivered,11:36:23,1032
1346,1381,Delivered,10:45:42,1088
1347,1382,Delivered,20:06:21,1058
1348,1384,Delivered,09:05:08,1099
1349,1386,On the way,11:56:59,1123
1350,1387,Delivered,04:31:21,1052
1351,1389,Delivered,01:27:02,1126
1352,1390,Delivered,01:20:33,1103
1353,1391,Delivered,23:34:57,1049
1354,1392,Delivered,13:07:47,1014
1355,1393,Delivered,08:25:00,1131
1356,1394,Delivered,00:19:41,1096
1357,1395,Delivered,21:49:54,1126
1358,1396,Delivered,23:21:59,1102
1359,1397,Delivered,17:02:34,1004
1360,1398,Delivered,12:32:32,1142
1361,1399,Delivered,23:41:48,1008
1362,1400,Delivered,18:30:41,1029
1363,1401,Delivered,19:50:07,1056
1364,1402,Delivered,23:12:12,1026
1365,1403,Delivered,23:40:25,1033
1366,1404,Delivered,05:49:51,1050
1367,1405,Delivered,05:42:45,1069
1368,1406,Delivered,22:24:36,1141
1369,1407,Delivered,21:22:27,1053
1370,1408,Delivered,00:01:30,1021
1371,1409,Delivered,05:00:54,1030
1372,1410,Delivered,00:31:08,1077
1373,1412,Delivered,16:29:01,1054
1374,1413,Delivered,16:12:09,1054
1375,1414,Delivered,09:05:36,1146
1376,1415,Delivered,04:06:34,1120
1377,1416,Delivered,09:22:44,1135
1378,1417,Delivered,23:23:34,1133
1379,1418,Delivered,23:45:36,1039
1380,1419,On the way,14:52:03,1071
1381,1420,Delivered,17:41:26,1043
1382,1421,Delivered,12:18:02,1120
1383,1422,Delivered,21:41:04,1063
1384,1423,Delivered,02:22:40,1051
1385,1424,Delivered,01:40:17,1057
1386,1426,On the way,13:48:26,1052
1387,1428,Delivered,07:33:30,1085
1388,1429,Delivered,12:29:53,1123
1389,1430,Delivered,17:59:46,1149
1390,1431,Delivered,21:52:29,1008
1391,1432,Delivered,19:02:18,1082
1392,1433,Delivered,18:26:03,1149
1393,1434,Delivered,19:31:25,1037
1394,1435,Delivered,09:02:01,1052
1395,1436,Delivered,04:27:29,1129
1396,1437,Delivered,10:06:52,1020
1397,1438,Delivered,14:41:48,1081
1398,1439,Delivered,00:25:01,1081
1399,1440,Delivered,02:04:37,1070
1400,1441,Delivered,18:55:12,1102
1401,1442,Delivered,00:02:57,1044
1402,1443,On the way,03:03:21,1068
1403,1444,Delivered,21:58:41,1106
1404,1445,Delivered,15:59:38,1002
1405,1446,Delivered,01:24:59,1104
1406,1447,Delivered,10:21:08,1124
1407,1449,Delivered,08:29:44,1041
1408,1450,Delivered,08:30:51,1120
1409,1451,Delivered,02:05:17,1066
1410,1452,Delivered,07:06:52,1087
1411,1453,Delivered,18:16:25,1022
1412,1454,Delivered,01:30:24,1004
1413,1455,Delivered,17:56:29,1104
1414,1457,Delivered,19:53:38,1071
1415,1459,Delivered,22:28:37,1150
1416,1460,Delivered,20:40:35,1078
1417,1461,Delivered,16:59:50,1069
1418,1462,Delivered,06:42:22,1011
1419,1463,Delivered,09:57:30,1080
1420,1464,Delivered,01:50:07,1069
1421,1466,Delivered,05:16:31,1126
1422,1467,Delivered,11:24:23,1108
1423,1468,Delivered,11:40:18,1084
1424,1469,Delivered,02:46:12,1131
1425,1470,On the way,03:47:58,1091
1426,1471,Delivered,00:20:42,1105
1427,1472,Delivered,04:31:23,1082
1428,1473,Delivered,11:41:34,1126
1429,1474,On the way,10:38:22,1077
1430,1477,Delivered,03:14:09,1119
1431,1478,Delivered,20:18:26,1141
1432,1480,Delivered,01:35:00,1123
1433,1481,Delivered,05:31:31,1101
1434,1482,Delivered,19:06:32,1098
1435,1483,Delivered,13:27:34,1065
1436,1485,Delivered,04:47:55,1149
1437,1486,Delivered,22:25:49,1126
1438,1487,Delivered,03:13:26,1147
1439,1488,On the way,15:48:53,1069
1440,1489,Delivered,13:45:32,1001
1441,1490,Delivered,17:17:46,1021
1442,1493,Delivered,08:09:23,1042
1443,1494,Delivered,05:28:50,1142
1444,1496,Delivered,04:55:51,1101
1445,1497,Delivered,14:27:25,1007
1446,1498,Delivered,16:08:01,1108
1447,1499,Delivered,03:54:11,1009
1448,1501,Delivered,14:48:56,1117
1449,1502,Delivered,01:39:16,1049
1450,1503,Delivered,01:19:37,1134
1451,1504,Delivered,04:07:31,1111
1452,1505,Delivered,09:28:19,1039
1453,1506,Delivered,18:08:01,1127
1454,1508,On the way,18:27:09,1028
1455,1510,Delivered,08:41:49,1111
1456,1511,Delivered,18:10:20,1087
1457,1512,Delivered,17:55:09,1076
1458,1513,Delivered,09:30:18,1062
1459,1514,Delivered,05:33:00,1122
1460,1516,On the way,18:07:41,1087
1461,1517,On the way,21:27:32,1067
1462,1518,Delivered,18:26:51,1145
1463,1519,Delivered,00:15:50,1110
1464,1520,On the way,11:01:35,1109
1465,1521,Delivered,06:38:49,1012
1466,1522,Delivered,15:24:23,1055
1467,1526,Delivered,21:13:32,1126
1468,1528,Delivered,08:48:25,1033
1469,1529,Delivered,14:05:23,1064
1470,1530,Delivered,15:43:32,1049
1471,1531,Delivered,19:52:27,1120
1472,1532,Delivered,01:52:53,1071
1473,1533,Delivered,20:41:08,1149
1474,1534,Delivered,02:19:14,1104
1475,1535,Delivered,14:51:58,1012
1476,1536,Delivered,18:38:06,1133
1477,1537,Delivered,07:06:39,1102
1478,1538,Delivered,02:11:17,1049
1479,1539,Delivered,08:32:48,1058
1480,1540,Delivered,08:27:35,1091
1481,1541,Delivered,15:45:25,1005
1482,1542,Delivered,05:43:47,1025
1483,1543,Delivered,14:31:32,1098
1484,1544,On the way,18:43:06,1052
1485,1545,Delivered,22:45:22,1004
1486,1546,Delivered,16:21:46,1079
1487,1548,Delivered,20:50:33,1081
1488,1549,Delivered,08:49:15,1074
1489,1551,Delivered,05:29:05,1087
1490,1552,Delivered,09:42:36,1083
1491,1554,Delivered,04:23:15,1139
1492,1555,Delivered,01:32:31,1064
1493,1556,On the way,17:31:17,1079
1494,1557,Delivered,19:00:34,1110
1495,1558,Delivered,00:15:16,1123
1496,1559,Delivered,10:16:10,1014
1497,1560,Delivered,01:25:31,1041
1498,1561,Delivered,01:55:41,1137
1499,1562,Delivered,10:35:17,1129
1500,1563,Delivered,19:23:55,1140
1501,1564,Delivered,09:03:45,1051
1502,1565,Delivered,19:05:07,1092
1503,1566,Delivered,23:40:04,1055
1504,1567,Delivered,16:31:34,1085
1505,1568,Delivered,08:30:09,1112
1506,1570,Delivered,19:40:48,1019
1507,1571,Delivered,00:05:57,1139
1508,1572,Delivered,17:48:14,1041
1509,1574,Delivered,16:35:39,1042
1510,1575,Delivered,22:02:41,1048
1511,1576,Delivered,22:46:55,1119
1512,1577,Delivered,00:11:27,1109
1513,1578,Delivered,13:30:06,1094
1514,1579,Delivered,01:41:51,1067
1515,1580,Delivered,10:49:01,1115
1516,1581,Delivered,06:28:33,1139
1517,1582,Delivered,13:44:07,1124
1518,1583,Delivered,00:29:11,1035
1519,1584,Delivered,02:43:57,1052
1520,1586,Delivered,22:58:51,1039
1521,1589,Delivered,20:21:41,1139
1522,1590,Delivered,12:12:53,1140
1523,1591,Delivered,18:31:12,1047
1524,1592,Delivered,20:28:44,1031
1525,1593,Delivered,22:14:46,1008
1526,1594,Delivered,17:42:27,1150
1527,1595,Delivered,05:58:05,1064
1528,1596,Delivered,11:13:44,1066
1529,1597,Delivered,13:32:01,1015
1530,1598,Delivered,07:57:22,1103
1531,1599,Delivered,12:06:16,1065
1532,1600,Delivered,23:38:42,1045
1533,1601,Delivered,03:27:55,1029
1534,1602,Delivered,09:14:07,1006
1535,1603,Delivered,02:44:39,1088
1536,1604,Delivered,11:06:57,1100
1537,1605,Delivered,18:39:38,1115
1538,1607,Delivered,04:04:48,1104
1539,1608,Delivered,22:24:35,1121
1540,1609,Delivered,05:21:46,1083
1541,1610,On the way,09:35:49,1095
1542,1612,Delivered,17:00:25,1060
1543,1613,Delivered,02:46:15,1086
1544,1614,Delivered,04:17:01,1128
1545,1615,Delivered,17:13:42,1056
1546,1616,Delivered,03:51:43,1068
1547,1617,Delivered,14:54:23,1116
1548,1618,Delivered,10:40:22,1014
1549,1620,Delivered,02:51:16,1096
1550,1621,Delivered,22:04:50,1126
1551,1622,Delivered,04:24:42,1028
1552,1623,Delivered,05:22:56,1036
1553,1624,Delivered,15:46:55,1089
1554,1627,Delivered,19:52:20,1150
1555,1628,Delivered,06:26:25,1126
1556,1632,Delivered,17:54:19,1055
1557,1633,Delivered,10:34:48,1082
1558,1634,Delivered,10:30:29,1060
1559,1636,On the way,05:51:56,1038
1560,1637,On the way,18:11:20,1107
1561,1638,Delivered,17:47:47,1008
1562,1639,Delivered,09:21:08,1094
1563,1640,Delivered,21:07:58,1098
1564,1641,Delivered,13:17:31,1099
1565,1643,Delivered,13:16:53,1010
1566,1644,Delivered,18:00:59,1029
1567,1645,Delivered,13:33:11,1060
1568,1646,Delivered,05:59:08,1021
1569,1647,Delivered,03:43:10,1086
1570,1648,Delivered,17:15:21,1082
1571,1650,Delivered,03:15:01,1096
1572,1651,Delivered,11:44:45,1066
1573,1652,Delivered,03:29:57,1028
1574,1653,Delivered,21:12:39,1022
1575,1654,Delivered,06:02:27,1003
1576,1655,Delivered,02:49:04,1012
1577,1656,Delivered,13:11:50,1064
1578,1657,Delivered,16:43:55,1122
1579,1658,Delivered,00:47:23,1031
1580,1660,Delivered,21:09:44,1061
1581,1661,Delivered,10:22:34,1114
1582,1662,Delivered,14:39:30,1143
1583,1664,Delivered,07:52:26,1106
1584,1665,Delivered,03:20:59,1109
1585,1666,Delivered,21:28:16,1143
1586,1667,Delivered,04:47:13,1047
1587,1668,Delivered,11:10:46,1106
1588,1669,Delivered,21:10:51,1044
1589,1670,Delivered,15:47:45,1119
1590,1671,Delivered,03:03:30,1038
1591,1672,Delivered,20:26:53,1040
1592,1673,Delivered,15:00:40,1133
1593,1674,Delivered,12:13:01,1012
1594,1675,Delivered,14:29:57,1079
1595,1676,Delivered,20:25:11,1126
1596,1677,Delivered,06:43:36,1050
1597,1678,Delivered,15:45:28,1094
1598,1679,Delivered,16:15:56,1093
1599,1680,Delivered,07:28:11,1111
1600,1682,Delivered,11:23:36,1044
1601,1684,Delivered,14:25:15,1109
1602,1685,Delivered,06:34:29,1133
1603,1688,Delivered,07:38:44,1020
1604,1689,Delivered,02:07:38,1096
1605,1690,Delivered,14:28:20,1059
1606,1691,Delivered,18:19:43,1054
1607,1693,On the way,21:52:10,1139
1608,1694,Delivered,19:08:36,1144
1609,1695,Delivered,13:20:14,1083
1610,1696,Delivered,23:13:53,1113
1611,1697,Delivered,01:43:22,1033
1612,1698,Delivered,11:55:14,1112
1613,1699,Delivered,17:26:31,1134
1614,1700,Delivered,14:45:52,1105
1615,1701,Delivered,14:11:06,1107
1616,1702,Delivered,18:25:43,1042
1617,1704,Delivered,12:28:09,1081
1618,1705,Delivered,03:55:29,1076
1619,1707,Delivered,11:07:29,1064
1620,1708,Delivered,21:30:05,1010
1621,1709,Delivered,20:40:36,1047
1622,1711,Delivered,08:50:29,1076
1623,1712,Delivered,15:52:47,1129
1624,1713,Delivered,19:57:28,1108
1625,1714,Delivered,09:19:40,1110
1626,1715,Delivered,12:12:03,1038
1627,1716,Delivered,14:06:42,1071
1628,1717,Delivered,08:20:00,1002
1629,1718,Delivered,19:07:25,1059
1630,1719,Delivered,12:00:08,1005
1631,1720,Delivered,17:17:52,1091
1632,1721,Delivered,17:10:31,1054
1633,1722,Delivered,22:55:13,1097
1634,1723,Delivered,13:40:11,1047
1635,1724,Delivered,22:32:18,1007
1636,1725,Delivered,11:02:53,1076
1637,1726,Delivered,10:10:10,1128
1638,1727,Delivered,19:04:41,1094
1639,1728,On the way,12:59:36,1137
1640,1729,Delivered,08:59:39,1004
1641,1730,Delivered,04:35:32,1125
1642,1731,Delivered,12:05:50,1007
1643,1732,Delivered,16:23:17,1095
1644,1733,Delivered,00:55:06,1069
1645,1734,Delivered,00:23:36,1081
1646,1735,Delivered,03:42:51,1042
1647,1736,Delivered,11:17:17,1118
1648,1737,On the way,13:08:19,1147
1649,1739,Delivered,13:28:31,1073
1650,1740,Delivered,05:27:02,1111
1651,1741,Delivered,11:39:23,1067
1652,1742,Delivered,11:49:25,1126
1653,1743,Delivered,02:53:59,1103
1654,1744,Delivered,04:14:10,1041
1655,1745,Delivered,15:50:52,1025
1656,1746,Delivered,17:51:40,1010
1657,1747,Delivered,04:15:29,1044
1658,1748,Delivered,10:47:19,1054
1659,1749,Delivered,08:10:33,1076
1660,1750,Delivered,11:05:14,1134
1661,1751,Delivered,23:12:18,1080
1662,1752,Delivered,19:15:35,1114
1663,1753,Delivered,20:54:09,1026
1664,1754,Delivered,02:30:01,1150
1665,1755,Delivered,22:20:56,1016
1666,1756,Delivered,11:53:47,1038
1667,1757,Delivered,22:24:31,1035
1668,1758,Delivered,15:04:46,1104
1669,1759,Delivered,04:02:15,1002
1670,1760,On the way,05:01:17,1140
1671,1761,Delivered,00:52:43,1054
1672,1762,Delivered,08:55:21,1003
1673,1763,On the way,05:50:38,1095
1674,1764,Delivered,01:17:13,1103
1675,1765,Delivered,07:58:04,1042
1676,1767,Delivered,16:37:40,1022
1677,1768,Delivered,15:11:17,1001
1678,1769,Delivered,19:31:39,1052
1679,1770,Delivered,06:39:20,1015
1680,1771,Delivered,00:55:43,1077
1681,1774,Delivered,07:04:16,1064
